publish_date,code_name,summary,label,trend_before
2023-04-24,300750.sz,"本日宁德时代的相关新闻标题如下：'邦普循环6大基地9个工厂获零碳认证 启动碳关税战略合作研究', '宁德时代回应原材料价格下跌：不存在大幅减值风险', '抢筹近12亿元！“宁王”业绩亮瞎眼，外资爆买！资源股被抄底', '宁德时代1季度利润98.2亿！发布凝聚态电池，年内可量产', '“宁王”业绩大爆炸！1720人参与调研 机构蜂拥“叩门”新能源产业链 这些公司成宠儿'",very negative,"-1.857,1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602"
2023-04-24,300750.sz,"本日宁德时代的相关新闻标题如下：'平安证券维持宁德时代强烈推荐评级 预计2023年净利润同比增长38.98%', '宁德时代：锂电池、钠电池等在材料价格合适的情况下电化学储能更具成本优势', '宁德时代：麒麟电池已量产交付极氪', '西部证券维持宁德时代买入评级 预计2023年净利润同比增长56.5%', '天风证券维持宁德时代买入评级 预计2023年净利润同比增长49.83%'",very negative,"-1.857,1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602"
2023-04-24,300750.sz,"本日宁德时代的相关新闻标题如下：'市场份额遭挤压，宁德时代生产放缓一季度库存减少126亿', '宁德时代：子公司邦普循环全球6大基地9个工厂获零碳认证', '宁德时代：正致力推进钠离子电池在2023年实现产业化 将首发奇瑞车型', '宁德时代：公司正推进钠离子电池在2023年实现产业化 将首发奇瑞车型', '电池原材料价格大跌坑到宁王？宁德时代回应'",very negative,"-1.857,1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602"
2023-04-24,300750.sz,"本日宁德时代的相关新闻标题如下：'中信证券维持宁德时代买入评级 预计2023年净利润同比增长41.62%', '宁德时代回应原材料价格下跌：已充分考虑影响 不存在大幅减值风险', '宁德时代回应原材料价格下跌：已充分考虑相关影响，不存在大幅减值风险', '邦普循环6大基地9个工厂获零碳认证 启动碳关税战略合作研究', '业绩抢眼但股价走低 机构热议新能源后市'",very negative,"-1.857,1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602"
2023-04-24,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代：麒麟电池已量产交付极氪', '宁德时代：融资净买入6.35亿元，两市排名第一（04-21）', 'V观财报｜宁德时代回应锂电原材料价格下跌：不存大幅减值风险', '华创证券维持宁德时代强推评级 目标价680.2元', '宁德时代回应原材料价格下跌：已充分考虑影响'",very negative,"-1.857,1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602"
2023-04-24,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代副总经理兼董秘蒋理荣获第十九届新财富金牌董秘', '宁德时代：麒麟电池已量产交付极氪 钠离子电池将首发奇瑞车型', '宁德时代本周融资净偿还1.72亿元，两市排名第九', '宁德时代：麒麟电池已量产交付极氪 4C麒麟电池将在理想首个纯电动平台搭载', '【机构去哪儿】“宁王”业绩大爆炸！1720人参与调研；机构蜂拥“叩门”新能源产业链 这些公司成宠儿'",very negative,"-1.857,1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602"
2023-04-24,600577.sh,本日精达股份的相关新闻标题如下：'精达股份本周融资净买入706.77万元，居电网设备板块第十四',neutral,"0.384,0.279,0.219,0.181,0.154,0.134,0.119,0.107,0.097,0.089"
2023-04-24,688567.sh,本日孚能科技的相关新闻标题如下：'孚能科技本周融资净偿还502.18万元，居电池板块第十一',neutral,"-0.022,-0.023,-0.025,-0.027,-0.029,-0.031,-0.033,-0.036,-0.038,-0.041"
2023-04-25,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业最新公告：子公司拟在呼和浩特投建20GWh锂电池生产项目', '赣锋锂业：旗下赣锋锂电拟在呼和浩特市投建20GWh锂电池生产项目', '赣锋锂业子公司拟在呼和浩特投建20GWh锂电池生产项目', '赣锋锂业：子公司拟在呼和浩特投建20GWh锂电池生产项目', '赣锋锂业04月24日获深股通增持115.73万股'",negative,"0.323,0.074,-0.089,-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399"
2023-04-25,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：融资余额47.18亿元，创近一年新低（04-24）', '赣锋锂业：智利锂产业国有化将减少潜在竞争者 对行业来说可能是利好', '锂电产业链大手笔投资：赣锋锂业百亿投建电池项目、湖南裕能80亿投向材料生产'",negative,"0.323,0.074,-0.089,-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399"
2023-04-25,002594.sz,"本日比亚迪的相关新闻标题如下：'新能源重回风口？这1700多人有话说......', '比亚迪在智利获得锂电池材料生产商资质 供应量每年可达11244吨', '比亚迪：融资净买入2.75亿元，两市排名第四（04-24）', '主力复盘：25亿抢筹游戏 10亿净买入比亚迪', '【公告】比亚迪：中信建投证券股份有限公司关于召开“20亚迪01”2023年第一次债券持有人会议的通知'",very positive,"0.507,-0.877,-8.341,0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385"
2023-04-25,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪04月24日获深股通增持26.11万股',very positive,"0.507,-0.877,-8.341,0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385"
2023-04-25,300014.sz,"本日亿纬锂能的相关新闻标题如下：'网传亿纬锂能与特斯拉合作供货4680电池？公司回应：暂时没有听说', '亿纬锂能：融资净偿还580.46万元，融资余额31.35亿元（04-24）', '亿纬锂能04月24日获深股通增持14.45万股'",very positive,"-34.441,0.461,-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955"
2023-04-25,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代计划于2035年实现碳中和：持续加大研发投入，技术创新巩固龙头地位', '中国银河维持宁德时代推荐评级 预计2023年净利润同比增长53.45%', '两大巨头 宣布采“钠” 钠电池材料成本相较磷酸铁锂电池可降低30%-40%', '宁德时代04月24日被深股通减持249.99万股', '宁德时代：融资净买入1.16亿元，两市排名第13（04-24）'",very negative,"1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165"
2023-04-25,300750.sz,"本日宁德时代的相关新闻标题如下：'标普将宁德时代前景展望评级上调至正面 维持“BBB+”评级', '【公告】宁德时代：宁德时代新能源科技股份有限公司2023年跟踪评级报告'",very negative,"1.045,-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】上海国缆检测股份有限公司独立董事关于公司第一届董事会第十九次会议相关事项的独立意见', '【公告】2022年年度审计报告', '【公告】国缆检测：国泰君安证券股份有限公司关于上海国缆检测股份有限公司2022年度内部控制自我评价报告的核查意见', '国缆检测：融资净买入352.25万元，融资余额6295.4万元（04-24）', '【公告】上海国缆检测股份有限公司关于变更注册资本、修订《公司章程》并办理工商变更登记的公告'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】2022年年度报告', '【公告】国泰君安证券股份有限公司关于上海国缆检测股份有限公司2022年年度持续督导跟踪报告', '【公告】国缆检测：上海国缆检测股份有限公司2022年度监事会工作报告', '【公告】国缆检测：2022年年度审计报告', '【公告】国缆检测：上海国缆检测股份有限公司关于内部控制有效性的自我评价报告'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】国缆检测：2022年年度财务报告', '【公告】上海国缆检测股份有限公司关于内部控制有效性的自我评价报告', '【公告】上海国缆检测股份有限公司2022年度募集资金存放与实际使用情况的专项报告', '【公告】国缆检测：上海国缆检测股份有限公司关于召开2022年度股东大会的通知', '国缆检测：2022年净利润同比增长0.54%'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】上海国缆检测股份有限公司关于会计政策变更的公告', '【公告】2022年年度报告摘要', '【公告】国缆检测：上海国缆检测股份有限公司关于续聘2023年度会计师事务所的公告', '【公告】国缆检测：上海国缆检测股份有限公司独立董事关于第一届董事会第十九次会议相关事项的事前认可意见', '【公告】上海国缆检测股份有限公司关于确认公司2022年度关联交易及预计2023年度日常关联交易的公告'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】上海国缆检测股份有限公司2022年年度非经营性资金占用及其他关联资金往来情况专项说明', '【公告】上海国缆检测股份有限公司2022年年度募集资金存放与实际使用鉴证报告', '【公告】国泰君安证券股份有限公司关于上海国缆检测股份有限公司2022年度募集资金存放与实际使用情况的核查意见', '【公告】国泰君安证券股份有限公司关于上海国缆检测股份有限公司确认2022年度日常关联交易及预计2023年度日常关联交易的核查意见', '【公告】2023年一季度报告'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】上海国缆检测股份有限公司2022年度董事会工作报告', '国缆检测2022年度分配预案：拟10转增3股派5元', '【公告】国缆检测：国泰君安证券股份有限公司关于上海国缆检测股份有限公司确认2022年度日常关联交易及预计2023年度日常关联交易的核查意见', '【公告】上海国缆检测股份有限公司章程', '【公告】上海国缆检测股份有限公司2022年度非经营性资金占用及其他关联资金往来情况汇总表'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,301289.sz,"本日国缆检测的相关新闻标题如下：'【公告】上海国缆检测股份有限公司关于2022年度利润分配预案的公告', '【公告】国缆检测：上海国缆检测股份有限公司独立董事2022年度述职报告', '【公告】2022年年度财务报告'",negative,"-0.179,-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032"
2023-04-25,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份04月24日被沪股通减持89.07万股', '精达股份：连续3日融资净买入累计2023.29万元（04-24）', '精达股份2022年度10派1.2元', '【公告】精达股份2022年年度权益分派实施公告', '【公告】精达股份关于“精达转债”转股价格调整的公告'",neutral,"0.279,0.219,0.181,0.154,0.134,0.119,0.107,0.097,0.089,0.082"
2023-04-25,688567.sh,"本日孚能科技的相关新闻标题如下：'孚能科技04月24日获沪股通增持12.06万股', '孚能科技：融资净偿还39.73万元，融资余额5.36亿元（04-24）'",neutral,"-0.023,-0.025,-0.027,-0.029,-0.031,-0.033,-0.036,-0.038,-0.041,-0.044"
2023-04-26,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：融资净买入2281.57万元，融资余额47.41亿元（04-25）', '赣锋锂业04月25日被深股通减持460.12万股', '赣锋锂业股价创逾28个月新低'",positive,"0.074,-0.089,-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399,-0.805"
2023-04-26,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪在智利获得磷酸铁锂正极材料生产资质和建厂许可', '比亚迪：连续3日融资净买入累计3.17亿元（04-25）', '比亚迪04月25日被深股通减持286.69万股', '上海车展｜比亚迪李云飞：2023年销量目标锁定300万辆'",neutral,"-0.877,-8.341,0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101"
2023-04-26,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能04月25日获深股通增持49.07万股', '新工厂、新产线进入量产阶段 亿纬锂能一季度净利同比增长118.68%', '光大证券维持亿纬锂能买入评级 预计2023年净利润同比增长71.56%', '亿纬锂能：一季度净利11.4亿元 同比增118.68%', '亿纬锂能：一季度净利同比增118.68%'",very positive,"0.461,-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465"
2023-04-26,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能盘中涨超5% 成交额超10亿元', '东吴证券维持亿纬锂能买入评级 目标价108.5元', '【公告】第六届董事会第十三次会议决议公告', '亿纬锂能：拟向子公司亿纬亚洲增资不超2.28亿美元 用于其向合资公司印尼华飞镍钴以资本金出资', '亿纬锂能：2023年一季度净利润同比增长118.7%'",very positive,"0.461,-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465"
2023-04-26,300014.sz,"本日亿纬锂能的相关新闻标题如下：'华泰证券维持亿纬锂能买入评级 目标价74.34元', '国海证券维持亿纬锂能买入评级 预计2023年净利润同比增长93.22%', '亿纬锂能：连续3日融资净偿还累计9178.02万元（04-25）', '亿纬锂能涨超1% 一季度归母净利同比增118.68%', '亿纬锂能一季度净利润同比增长118.68%'",very positive,"0.461,-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465"
2023-04-26,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：一季度净利同比增118.68%', '【公告】第六届监事会第十三次会议决议公告', '亿纬锂能：一季度净利润同比增长119%', '亿纬锂能：新工厂、新产线进入量产阶段 一季度归母净利11.4亿元 同比增长118.68%', '动力电池+储能板块旱地拔葱式暴涨，亮眼一季报是强心剂，估值下修到历史新低，基金经理最新火线解读来啦！'",very positive,"0.461,-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465"
2023-04-26,300014.sz,本日亿纬锂能的相关新闻标题如下：'【公告】2023年一季度报告',very positive,"0.461,-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465"
2023-04-26,300750.sz,"本日宁德时代的相关新闻标题如下：'动力电池+储能板块旱地拔葱式暴涨，亮眼一季报是强心剂，估值下修到历史新低，基金经理最新火线解读来啦！', '业绩不佳形成冲击 新能源板块大幅回调', '宁德时代钠电池 引发外媒关注！聊聊背后逻辑', '宁德时代04月25日被深股通减持410.34万股', '宁德时代4月25日大宗交易成交1394.22万元'",very positive,"-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165,-0.111"
2023-04-26,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代今日除权除息 早盘上涨超5%带领新能源板块反弹', '中银证券维持宁德时代买入评级 预计2023年净利润同比增长54.51%', '宁德时代大宗交易成交4.39万股 折价率17.7%', '宁德时代：融资净偿还2.47亿元，两市排名第一（04-25）'",very positive,"-1.438,1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165,-0.111"
2023-04-26,301289.sz,"本日国缆检测的相关新闻标题如下：'国缆检测：融资净买入13.83万元，融资余额6309.23万元（04-25）', '西南证券维持国缆检测持有评级 预计2023年净利润同比增长49.26%'",negative,"-0.332,-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032,-0.082"
2023-04-26,600468.sh,"本日百利电气的相关新闻标题如下：'【公告】关于召开2022年年度股东大会的通知', '【公告】关于天津百利特精电气股份有限公司第三期员工持股计划之法律意见书', '【公告】关于2021年度激励基金提取与分配方案的公告', '【公告】监事会八届十一次会议决议公告', '【公告】董事会八届十三次会议决议公告'",neutral,"0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007"
2023-04-26,600468.sh,"本日百利电气的相关新闻标题如下：'【公告】2022年年度报告', '【公告】2022年年度利润分配方案公告'",neutral,"0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007"
2023-04-26,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份04月25日获沪股通增持47.13万股', '精达股份：融资净偿还1231.03万元，融资余额4.96亿元（04-25）'",neutral,"0.219,0.181,0.154,0.134,0.119,0.107,0.097,0.089,0.082,0.076"
2023-04-26,688567.sh,"本日孚能科技的相关新闻标题如下：'孚能科技04月25日获沪股通增持13.8万股', '孚能科技：融资净买入110.38万元，融资余额5.37亿元（04-25）'",neutral,"-0.025,-0.027,-0.029,-0.031,-0.033,-0.036,-0.038,-0.041,-0.044,-0.048"
2023-04-27,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：融资余额46.52亿元，创近一年新低（04-26）', '赣锋锂业04月26日获深股通增持198.96万股'",positive,"-0.089,-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399,-0.805,-2.404"
2023-04-27,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪秦PLUS EV 2023冠军版上市 12.98万元起', '对小型纯电市场降维打击 比亚迪海鸥上市7.38万起', '比亚迪旗下微型电动车海鸥正式上市', '比亚迪04月26日获深股通增持13.96万股', '比亚迪海洋网上新了 7.38万元的海鸥正式起售'",very negative,"-8.341,0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997"
2023-04-27,002594.sz,"本日比亚迪的相关新闻标题如下：'广西首个“比亚迪产业学院”在南宁市揭牌', '比亚迪：连续4日融资净买入累计3.72亿元（04-26）', '比亚迪杜国忠：比亚迪目标是攻占燃油车市场', '中航证券首次给予比亚迪买入评级 预计2023年净利润同比增长75.13%', '广西首个“比亚迪产业学院”在南宁市揭牌'",very negative,"-8.341,0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997"
2023-04-27,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪在南昌成立汽车销售公司', '进入7万-9万元主流代步车市场 比亚迪海鸥上市'",very negative,"-8.341,0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997"
2023-04-27,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：预计5月份开始排产会有较大改善', '亿纬锂能：预计5月份开始排产会有较大改善', '【调研快报】亿纬锂能接待中信证券等多家机构调研', '亿纬锂能：公司5月份开始全面恢复生产 排产将会有明显的提升', '中金公司维持亿纬锂能跑赢行业评级 目标价105元'",very negative,"-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465,-0.47"
2023-04-27,300014.sz,"本日亿纬锂能的相关新闻标题如下：'公司问答丨亿纬锂能：碳酸锂价格回归理性 产业链整体受益', '亿纬锂能：融资净买入317.95万元，融资余额31.01亿元（04-26）', '【公告】关于控股股东部分股票解除质押及质押的公告', '东海证券维持亿纬锂能买入评级 预计2023年净利润同比增长73.38%', '华福证券维持亿纬锂能买入评级 目标价89.55元'",very negative,"-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465,-0.47"
2023-04-27,300014.sz,本日亿纬锂能的相关新闻标题如下：'材料价格趋稳释放积极信号 亿纬锂能称5月排产将有明显提升',very negative,"-0.79,-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465,-0.47"
2023-04-27,300647.sz,"本日超频三的相关新闻标题如下：'【公告】简式权益变动报告书', '【公告】独立董事关于第三届董事会第二十三次会议相关事项的事前认可和独立意见', '【公告】2022年年度报告摘要', '【公告】国浩律师（深圳）事务所关于公司2020年股票期权激励计划第三个行权期行权条件成就、调整相关事项及注销部分股票期权事项的法律意见书', '【公告】2023年一季度报告'",neutral,"0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007"
2023-04-27,300647.sz,"本日超频三的相关新闻标题如下：'【公告】中泰证券股份有限公司关于公司预计2023年度担保额度暨关联担保的核查意见', '【公告】国浩律师（深圳）事务所关于公司原一致行动人协议到期终止暨控股股东、实际控制人变更之法律意见书', '【公告】非经营性资金占用及其他关联资金往来情况汇总表的专项审核报告', '【公告】超频三：监事会决议公告', '【公告】关于调整2020年股票期权激励计划相关事项的公告'",neutral,"0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007"
2023-04-27,300647.sz,"本日超频三的相关新闻标题如下：'【公告】中泰证券股份有限公司关于公司2022年度内部控制自我评价报告的核查意见', '【公告】募集资金年度存放与实际使用情况的鉴证报告', '【公告】中泰证券股份有限公司关于公司2022年年度跟踪报告', '【公告】中泰证券股份有限公司关于公司2022年度募集资金存放与使用情况的专项核查意见', '【公告】关于股东《一致行动人协议》到期终止暨公司控股股东、实际控制人变更的提示性公告'",neutral,"0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007"
2023-04-27,300647.sz,"本日超频三的相关新闻标题如下：'【公告】董事会决议公告', '【公告】关于召开2022年年度股东大会的通知', '【公告】内部控制鉴证报告', '【公告】2022年年度报告', '【公告】2022年度独立董事述职报告（宫兆辉）'",neutral,"0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007"
2023-04-27,300647.sz,"本日超频三的相关新闻标题如下：'【公告】关于注销部分股票期权的公告', '【公告】关于2020年股票期权激励计划第三个行权期行权条件成就的公告'",neutral,"0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007"
2023-04-27,300750.sz,"本日宁德时代的相关新闻标题如下：'海通国际维持宁德时代优于大市评级 目标价675元', '携手超越未来——宁德时代上海车展释放低碳与科技融合魅力', '“窗口指导AI炒作”小作文搅乱市场！一边忙看AI大跌，一边打探小作文真伪，新能源股上演跷跷板', '突然爆发，两只眼科股20cm涨停！错杀股名单出炉，一季报业绩猛增长，最高已跌超50%', '“窗口指导AI炒作”小作文搅乱市场！一边忙看AI大跌，一边打探小作文真伪，新能源股上演跷跷板'",very negative,"1.686,-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165,-0.111,-1.308"
2023-04-27,301289.sz,"本日国缆检测的相关新闻标题如下：'国缆检测：连续3日融资净买入累计1232.1万元（04-26）', '国缆检测股东户数下降7.52%，户均持股9.97万元'",negative,"-0.539,-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032,-0.082,-0.109"
2023-04-27,688567.sh,"本日孚能科技的相关新闻标题如下：'孚能科技04月26日获沪股通增持30.07万股', '孚能科技：融资净偿还942.59万元，融资余额5.28亿元（04-26）'",neutral,"-0.027,-0.029,-0.031,-0.033,-0.036,-0.038,-0.041,-0.044,-0.048,-0.052"
2023-04-28,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业增收不增利 锂价下行导致资产减值损失近12亿元', '赣锋锂业：一季度净利23.97亿元 同比降32.01%', '赣锋锂业：2023年一季度净利润同比下降32.01%', '【公告】董事会决议公告', '【公告】赣锋锂业：关于申请发行境内外债务融资工具一般性授权的公告'",positive,"-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399,-0.805,-2.404,0.482"
2023-04-28,002460.sz,"本日赣锋锂业的相关新闻标题如下：'【公告】2023年一季度报告', '赣锋锂业一季度净利润同比下降32.01%', '赣锋锂业：子公司赣锋锂电拟投建20GWh锂电池生产项目', '赣锋锂业：一季度归母净利润23.97亿元 同比下降32.01%', '赣锋锂业：融资余额45.44亿元，创近一年新低（04-27）'",positive,"-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399,-0.805,-2.404,0.482"
2023-04-28,002460.sz,"本日赣锋锂业的相关新闻标题如下：'成本暴增！氢氧化锂均价上涨难敌成本抬升 赣锋锂业、雅化集团一季度盈利同步下滑', '赣锋锂业04月27日获深股通增持774.9万股', '赣锋锂业：拟3.6亿元收购新余赣锋矿业10%股权'",positive,"-0.272,-0.618,-2.27,2.302,0.503,-0.027,-0.399,-0.805,-2.404,0.482"
2023-04-28,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪：一季度净利润41.3亿元 同比增长410.89%', '比亚迪一季度净利润超2021年全年 但环比下跌近一半', '新能源汽车行业加速上行 比亚迪一季度净利润增长410.89%', '中纪委通报！6名官员喝7瓶白酒 1人死亡！暴涨4倍 “迪王”业绩炸裂', '比亚迪一季度净利润同比增逾4倍 研发投入超62亿元'",very negative,"0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997,-74.787"
2023-04-28,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪一季度净利润同比增长410.89%', '内外升级让高价值“看得见” 比亚迪驱逐舰05冠军版正式上市', '比亚迪：连续5日融资净买入累计4.23亿元（04-27）', '比亚迪一季度净利润41.3亿元 同比增长4.1倍', '比亚迪一季度营收超1200亿元 净利增4倍超越2021年全年'",very negative,"0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997,-74.787"
2023-04-28,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪一季度营收1201.7亿元 新能源汽车销售超55万辆', '国联证券维持比亚迪买入评级 目标价405元', '中国汽研2023年第一批次汽车指数测评结果发布 比亚迪等上榜', '比亚迪海鸥上市 7.38万起售 号称“新一代主流代步车”', '比亚迪在郑州成立销售新公司 注册资本100万'",very negative,"0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997,-74.787"
2023-04-28,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪：一季度净利润41.3亿元 同比增长410.89％', '比亚迪：2023年一季度净利润同比增长410.9%', '比亚迪在国补 “断奶”后依然大赚，一季度净利润同比增长逾四倍', '比亚迪在国补“断奶”后依然大赚 一季度净利润同比增长逾四倍', '比亚迪04月27日获深股通增持13.13万股'",very negative,"0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997,-74.787"
2023-04-28,002594.sz,"本日比亚迪的相关新闻标题如下：'前三月卖了55.2万辆车 比亚迪一季度营收破1200亿', '比亚迪：一季度净利润41.3亿 同比增长410.89%', '比亚迪齿轮供应商夏厦精密IPO “抛下”电动工具转向新能源汽车 实控人家族“包圆”公司控制权', '比亚迪股东户数增加19.28%，户均持股71.02万元', '电动车与燃油车长期共存 新能源车替代燃油车要积极但不宜太激进'",very negative,"0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997,-74.787"
2023-04-28,002594.sz,"本日比亚迪的相关新闻标题如下：'同比增长410.89% 比亚迪一季度净利润41.3亿元', '早报｜五一旅游消费复苏强劲！机构建议关注这些板块；比亚迪一季度净利润同比增长逾四倍；南向资金大幅买入快手及中国神华', '汽车行业今日净流入资金8.61亿元 比亚迪等13股净流入资金超千万元', '比亚迪一季度成绩单出炉：营业收入破1200亿 净利同比增长超4倍'",very negative,"0.11,-0.825,-6.038,0.668,-2.325,-1.101,2.385,-5.101,-0.997,-74.787"
2023-04-28,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：融资净偿还3854.73万元，融资余额30.62亿元（04-27）', '亿纬锂能04月27日被深股通减持40.15万股', '锂电去年业绩高增长 今年以来去库存加速'",very negative,"-5.423,0.789,0.197,-0.039,-0.253,-0.622,-2.955,2.465,-0.47,-2.262"
2023-04-28,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代：融资净偿还4.5亿元，两市排名第一（04-27）', '锂电去年业绩高增长 今年以来去库存加速', '宁德时代04月27日获深股通增持53.35万股', '东莞证券维持宁德时代买入评级 预计2023年净利润同比增长50.69%', '比亚迪在国补 “断奶”后依然大赚，一季度净利润同比增长逾四倍'",very negative,"-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165,-0.111,-1.308,-1.319"
2023-04-28,300750.sz,本日宁德时代的相关新闻标题如下：'宁德时代短线跳水转跌 早盘一度涨近3%',very negative,"-0.568,-0.27,-3.864,-0.854,-0.394,-13.602,-10.165,-0.111,-1.308,-1.319"
2023-04-28,301289.sz,本日国缆检测的相关新闻标题如下：'国缆检测：连续4日融资净买入累计1257.77万元（04-27）',negative,"-0.993,-122.538,0.789,0.318,0.148,0.048,-0.032,-0.082,-0.109,-0.145"
